student_id,sex,age,department,subject_name,studytime,failures,absences,final_marks,gpa,university_name
S0363,Male,19,Electrical Engineering,Electromagnetism,2,1,10,84,9,GSR University
S0363,Male,19,Electrical Engineering,Signals & Systems,2,1,10,40,5,GSR University
S0364,Male,20,Electrical Engineering,Signals & Systems,3,0,29,71,8,GSR University
S0364,Male,20,Electrical Engineering,Power Systems,3,0,29,76,8,GSR University
S0364,Male,20,Electrical Engineering,Circuit Theory,3,0,29,94,10,GSR University
S0365,Male,22,Electrical Engineering,Power Systems,3,1,3,63,7,GSR University
S0365,Male,22,Electrical Engineering,Signals & Systems,3,1,3,47,5,GSR University
S0365,Male,22,Electrical Engineering,Circuit Theory,3,1,3,93,10,GSR University
S0366,Female,24,Electrical Engineering,Circuit Theory,4,0,12,39,4,GSR University
S0366,Female,24,Electrical Engineering,Signals & Systems,4,0,12,71,8,GSR University
S0366,Female,24,Electrical Engineering,Electromagnetism,4,0,12,75,8,GSR University
S0367,Male,18,Electrical Engineering,Electromagnetism,2,0,21,85,9,GSR University
S0367,Male,18,Electrical Engineering,Power Systems,2,0,21,37,4,GSR University
S0367,Male,18,Electrical Engineering,Signals & Systems,2,0,21,76,8,GSR University
S0368,Female,19,Electrical Engineering,Signals & Systems,1,2,25,78,8,GSR University
S0368,Female,19,Electrical Engineering,Electromagnetism,1,2,25,55,6,GSR University
S0368,Female,19,Electrical Engineering,Power Systems,1,2,25,78,8,GSR University
S0369,Male,20,Electrical Engineering,Circuit Theory,4,2,0,69,7,GSR University
S0369,Male,20,Electrical Engineering,Electromagnetism,4,2,0,47,5,GSR University
S0369,Male,20,Electrical Engineering,Signals & Systems,4,2,0,81,9,GSR University
S0370,Male,19,Electrical Engineering,Power Systems,4,2,28,52,6,GSR University
S0370,Male,19,Electrical Engineering,Electromagnetism,4,2,28,74,8,GSR University
S0370,Male,19,Electrical Engineering,Signals & Systems,4,2,28,56,6,GSR University
S0371,Female,18,Electrical Engineering,Power Systems,2,2,4,62,7,GSR University
S0371,Female,18,Electrical Engineering,Electromagnetism,2,2,4,39,4,GSR University
S0371,Female,18,Electrical Engineering,Circuit Theory,2,2,4,51,6,GSR University
S0372,Female,22,Electrical Engineering,Signals & Systems,2,2,26,88,9,GSR University
S0372,Female,22,Electrical Engineering,Power Systems,2,2,26,79,8,GSR University
S0372,Female,22,Electrical Engineering,Electromagnetism,2,2,26,81,9,GSR University
S0373,Female,21,Electrical Engineering,Electromagnetism,1,1,10,90,10,GSR University
S0373,Female,21,Electrical Engineering,Power Systems,1,1,10,54,6,GSR University
S0373,Female,21,Electrical Engineering,Circuit Theory,1,1,10,75,8,GSR University
S0374,Female,23,Electrical Engineering,Circuit Theory,4,1,16,82,9,GSR University
S0374,Female,23,Electrical Engineering,Electromagnetism,4,1,16,78,8,GSR University
S0374,Female,23,Electrical Engineering,Power Systems,4,1,16,78,8,GSR University
S0375,Female,21,Electrical Engineering,Signals & Systems,2,2,22,67,7,GSR University
S0375,Female,21,Electrical Engineering,Circuit Theory,2,2,22,58,6,GSR University
S0375,Female,21,Electrical Engineering,Power Systems,2,2,22,57,6,GSR University
S0376,Male,24,Electrical Engineering,Power Systems,3,0,18,87,9,GSR University
S0376,Male,24,Electrical Engineering,Signals & Systems,3,0,18,48,5,GSR University
S0376,Male,24,Electrical Engineering,Circuit Theory,3,0,18,61,7,GSR University
S0377,Female,19,Electrical Engineering,Electromagnetism,3,2,14,69,7,GSR University
S0377,Female,19,Electrical Engineering,Circuit Theory,3,2,14,82,9,GSR University
S0377,Female,19,Electrical Engineering,Signals & Systems,3,2,14,43,5,GSR University
S0378,Male,21,Electrical Engineering,Electromagnetism,1,0,16,72,8,GSR University
S0378,Male,21,Electrical Engineering,Power Systems,1,0,16,37,4,GSR University
S0378,Male,21,Electrical Engineering,Signals & Systems,1,0,16,93,10,GSR University
S0379,Male,22,Electrical Engineering,Circuit Theory,3,1,28,84,9,GSR University
S0379,Male,22,Electrical Engineering,Electromagnetism,3,1,28,66,7,GSR University
S0379,Male,22,Electrical Engineering,Power Systems,3,1,28,56,6,GSR University
S0380,Female,22,Electrical Engineering,Circuit Theory,3,2,21,55,6,GSR University
S0380,Female,22,Electrical Engineering,Signals & Systems,3,2,21,50,6,GSR University
S0380,Female,22,Electrical Engineering,Power Systems,3,2,21,46,5,GSR University
S0381,Male,19,Electrical Engineering,Signals & Systems,4,2,23,81,9,GSR University
S0381,Male,19,Electrical Engineering,Power Systems,4,2,23,69,7,GSR University
S0381,Male,19,Electrical Engineering,Circuit Theory,4,2,23,53,6,GSR University
S0382,Female,19,Electrical Engineering,Power Systems,2,0,7,37,4,GSR University
S0382,Female,19,Electrical Engineering,Circuit Theory,2,0,7,35,4,GSR University
S0382,Female,19,Electrical Engineering,Electromagnetism,2,0,7,70,8,GSR University
S0383,Male,18,Electrical Engineering,Signals & Systems,1,2,4,43,5,GSR University
S0383,Male,18,Electrical Engineering,Electromagnetism,1,2,4,35,4,GSR University
S0383,Male,18,Electrical Engineering,Power Systems,1,2,4,70,8,GSR University
S0384,Female,20,Electrical Engineering,Circuit Theory,3,2,8,38,4,GSR University
S0384,Female,20,Electrical Engineering,Signals & Systems,3,2,8,64,7,GSR University
S0384,Female,20,Electrical Engineering,Power Systems,3,2,8,65,7,GSR University
S0385,Male,23,Electrical Engineering,Electromagnetism,3,2,13,66,7,GSR University
S0385,Male,23,Electrical Engineering,Signals & Systems,3,2,13,68,7,GSR University
S0385,Male,23,Electrical Engineering,Circuit Theory,3,2,13,79,8,GSR University
S0386,Male,22,Electrical Engineering,Power Systems,3,1,15,68,7,GSR University
S0386,Male,22,Electrical Engineering,Signals & Systems,3,1,15,76,8,GSR University
S0386,Male,22,Electrical Engineering,Circuit Theory,3,1,15,94,10,GSR University
S0387,Female,23,Electrical Engineering,Electromagnetism,2,1,25,94,10,GSR University
S0387,Female,23,Electrical Engineering,Power Systems,2,1,25,68,7,GSR University
S0387,Female,23,Electrical Engineering,Signals & Systems,2,1,25,73,8,GSR University
S0388,Female,20,Electrical Engineering,Power Systems,3,1,23,88,9,GSR University
S0388,Female,20,Electrical Engineering,Circuit Theory,3,1,23,63,7,GSR University
S0388,Female,20,Electrical Engineering,Signals & Systems,3,1,23,73,8,GSR University
S0389,Male,22,Electrical Engineering,Power Systems,1,0,8,55,6,GSR University
S0389,Male,22,Electrical Engineering,Signals & Systems,1,0,8,53,6,GSR University
S0389,Male,22,Electrical Engineering,Circuit Theory,1,0,8,87,9,GSR University
S0390,Male,20,Electrical Engineering,Circuit Theory,1,1,16,44,5,GSR University
S0390,Male,20,Electrical Engineering,Electromagnetism,1,1,16,44,5,GSR University
S0390,Male,20,Electrical Engineering,Power Systems,1,1,16,70,8,GSR University
S0391,Female,23,Electrical Engineering,Circuit Theory,4,1,13,87,9,GSR University
S0391,Female,23,Electrical Engineering,Signals & Systems,4,1,13,58,6,GSR University
S0391,Female,23,Electrical Engineering,Power Systems,4,1,13,49,5,GSR University
S0392,Female,23,Electrical Engineering,Circuit Theory,3,0,26,89,9,GSR University
S0392,Female,23,Electrical Engineering,Power Systems,3,0,26,65,7,GSR University
S0392,Female,23,Electrical Engineering,Electromagnetism,3,0,26,48,5,GSR University
S0393,Female,19,Electrical Engineering,Electromagnetism,4,1,10,91,10,GSR University
S0393,Female,19,Electrical Engineering,Signals & Systems,4,1,10,65,7,GSR University
S0393,Female,19,Electrical Engineering,Power Systems,4,1,10,83,9,GSR University
S0394,Male,19,Electrical Engineering,Power Systems,2,1,21,58,6,GSR University
S0394,Male,19,Electrical Engineering,Signals & Systems,2,1,21,84,9,GSR University
S0394,Male,19,Electrical Engineering,Circuit Theory,2,1,21,42,5,GSR University
S0395,Female,18,Electrical Engineering,Electromagnetism,1,0,28,35,4,GSR University
S0395,Female,18,Electrical Engineering,Circuit Theory,1,0,28,77,8,GSR University
S0395,Female,18,Electrical Engineering,Signals & Systems,1,0,28,53,6,GSR University
S0396,Male,18,Electrical Engineering,Electromagnetism,2,1,14,83,9,GSR University
S0396,Male,18,Electrical Engineering,Power Systems,2,1,14,40,5,GSR University
S0396,Male,18,Electrical Engineering,Circuit Theory,2,1,14,82,9,GSR University
S0397,Male,21,Electrical Engineering,Power Systems,1,0,25,67,7,GSR University
S0397,Male,21,Electrical Engineering,Circuit Theory,1,0,25,94,10,GSR University
S0397,Male,21,Electrical Engineering,Electromagnetism,1,0,25,61,7,GSR University
S0398,Female,18,Electrical Engineering,Electromagnetism,3,1,14,77,8,GSR University
S0398,Female,18,Electrical Engineering,Power Systems,3,1,14,47,5,GSR University
S0398,Female,18,Electrical Engineering,Circuit Theory,3,1,14,71,8,GSR University
S0399,Female,18,Electrical Engineering,Electromagnetism,4,2,16,64,7,GSR University
S0399,Female,18,Electrical Engineering,Circuit Theory,4,2,16,43,5,GSR University
S0399,Female,18,Electrical Engineering,Signals & Systems,4,2,16,55,6,GSR University
S0400,Male,21,Electrical Engineering,Signals & Systems,3,0,9,82,9,GSR University
S0400,Male,21,Electrical Engineering,Electromagnetism,3,0,9,73,8,GSR University
S0400,Male,21,Electrical Engineering,Power Systems,3,0,9,62,7,GSR University
S0401,Male,18,Electrical Engineering,Power Systems,3,1,13,41,5,GSR University
S0401,Male,18,Electrical Engineering,Electromagnetism,3,1,13,75,8,GSR University
S0401,Male,18,Electrical Engineering,Circuit Theory,3,1,13,47,5,GSR University
S0402,Male,19,Electrical Engineering,Electromagnetism,1,2,1,72,8,GSR University
S0402,Male,19,Electrical Engineering,Signals & Systems,1,2,1,45,5,GSR University
S0402,Male,19,Electrical Engineering,Circuit Theory,1,2,1,88,9,GSR University
S0403,Male,23,Electrical Engineering,Signals & Systems,4,0,22,43,5,GSR University
S0403,Male,23,Electrical Engineering,Electromagnetism,4,0,22,58,6,GSR University
S0403,Male,23,Electrical Engineering,Power Systems,4,0,22,42,5,GSR University
S0404,Female,24,Electrical Engineering,Signals & Systems,2,2,27,74,8,GSR University
S0404,Female,24,Electrical Engineering,Power Systems,2,2,27,88,9,GSR University
S0404,Female,24,Electrical Engineering,Circuit Theory,2,2,27,88,9,GSR University
S0405,Female,18,Electrical Engineering,Electromagnetism,1,2,2,88,9,GSR University
S0405,Female,18,Electrical Engineering,Signals & Systems,1,2,2,88,9,GSR University
S0405,Female,18,Electrical Engineering,Power Systems,1,2,2,44,5,GSR University
S0406,Female,22,Electrical Engineering,Power Systems,3,0,9,72,8,GSR University
S0406,Female,22,Electrical Engineering,Signals & Systems,3,0,9,58,6,GSR University
S0406,Female,22,Electrical Engineering,Circuit Theory,3,0,9,36,4,GSR University
S0407,Male,23,Electrical Engineering,Electromagnetism,4,1,9,81,9,GSR University
S0407,Male,23,Electrical Engineering,Power Systems,4,1,9,72,8,GSR University
S0407,Male,23,Electrical Engineering,Circuit Theory,4,1,9,51,6,GSR University
S0408,Female,21,Electrical Engineering,Power Systems,4,0,10,60,7,GSR University
S0408,Female,21,Electrical Engineering,Signals & Systems,4,0,10,72,8,GSR University
S0408,Female,21,Electrical Engineering,Electromagnetism,4,0,10,35,4,GSR University
S0409,Male,21,Electrical Engineering,Circuit Theory,4,2,16,61,7,GSR University
S0409,Male,21,Electrical Engineering,Signals & Systems,4,2,16,88,9,GSR University
S0409,Male,21,Electrical Engineering,Electromagnetism,4,2,16,87,9,GSR University
S0410,Male,19,Electrical Engineering,Signals & Systems,3,1,8,41,5,GSR University
S0410,Male,19,Electrical Engineering,Power Systems,3,1,8,66,7,GSR University
S0410,Male,19,Electrical Engineering,Circuit Theory,3,1,8,66,7,GSR University
S0411,Male,22,Electrical Engineering,Power Systems,1,2,25,46,5,GSR University
S0411,Male,22,Electrical Engineering,Electromagnetism,1,2,25,50,6,GSR University
S0411,Male,22,Electrical Engineering,Circuit Theory,1,2,25,50,6,GSR University
S0412,Male,20,Electrical Engineering,Electromagnetism,4,0,6,43,5,GSR University
S0412,Male,20,Electrical Engineering,Circuit Theory,4,0,6,66,7,GSR University
S0412,Male,20,Electrical Engineering,Signals & Systems,4,0,6,45,5,GSR University
S0413,Male,18,Electrical Engineering,Electromagnetism,1,0,21,75,8,GSR University
S0413,Male,18,Electrical Engineering,Circuit Theory,1,0,21,63,7,GSR University
S0413,Male,18,Electrical Engineering,Power Systems,1,0,21,68,7,GSR University
S0414,Female,19,Electrical Engineering,Circuit Theory,1,2,27,60,7,GSR University
S0414,Female,19,Electrical Engineering,Power Systems,1,2,27,74,8,GSR University
S0414,Female,19,Electrical Engineering,Electromagnetism,1,2,27,43,5,GSR University
S0415,Male,24,Electrical Engineering,Power Systems,4,1,10,51,6,GSR University
S0415,Male,24,Electrical Engineering,Circuit Theory,4,1,10,93,10,GSR University
S0415,Male,24,Electrical Engineering,Electromagnetism,4,1,10,60,7,GSR University
S0416,Male,21,Electrical Engineering,Signals & Systems,2,0,25,79,8,GSR University
S0416,Male,21,Electrical Engineering,Power Systems,2,0,25,53,6,GSR University
S0416,Male,21,Electrical Engineering,Electromagnetism,2,0,25,45,5,GSR University
S0417,Male,22,Electrical Engineering,Electromagnetism,4,2,27,83,9,GSR University
S0417,Male,22,Electrical Engineering,Circuit Theory,4,2,27,81,9,GSR University
S0417,Male,22,Electrical Engineering,Power Systems,4,2,27,86,9,GSR University
S0418,Female,23,Electrical Engineering,Power Systems,2,0,14,84,9,GSR University
S0418,Female,23,Electrical Engineering,Electromagnetism,2,0,14,60,7,GSR University
S0418,Female,23,Electrical Engineering,Circuit Theory,2,0,14,83,9,GSR University
S0419,Male,19,Electrical Engineering,Signals & Systems,4,0,10,84,9,GSR University
S0419,Male,19,Electrical Engineering,Circuit Theory,4,0,10,72,8,GSR University
S0419,Male,19,Electrical Engineering,Electromagnetism,4,0,10,61,7,GSR University
S0420,Male,19,Electrical Engineering,Signals & Systems,4,0,25,40,5,GSR University
S0420,Male,19,Electrical Engineering,Power Systems,4,0,25,72,8,GSR University
S0420,Male,19,Electrical Engineering,Electromagnetism,4,0,25,56,6,GSR University
S0421,Female,23,Electrical Engineering,Power Systems,2,1,13,37,4,GSR University
S0421,Female,23,Electrical Engineering,Electromagnetism,2,1,13,64,7,GSR University
S0421,Female,23,Electrical Engineering,Signals & Systems,2,1,13,40,5,GSR University
S0422,Female,22,Electrical Engineering,Electromagnetism,4,0,10,82,9,GSR University
S0422,Female,22,Electrical Engineering,Signals & Systems,4,0,10,45,5,GSR University
S0422,Female,22,Electrical Engineering,Circuit Theory,4,0,10,47,5,GSR University
S0423,Male,19,Electrical Engineering,Circuit Theory,3,1,8,82,9,GSR University
S0423,Male,19,Electrical Engineering,Electromagnetism,3,1,8,90,10,GSR University
S0423,Male,19,Electrical Engineering,Signals & Systems,3,1,8,93,10,GSR University
S0424,Female,19,Electrical Engineering,Signals & Systems,1,2,4,57,6,GSR University
S0424,Female,19,Electrical Engineering,Power Systems,1,2,4,89,9,GSR University
S0424,Female,19,Electrical Engineering,Electromagnetism,1,2,4,72,8,GSR University
S0425,Female,23,Electrical Engineering,Electromagnetism,2,1,3,93,10,GSR University
S0425,Female,23,Electrical Engineering,Circuit Theory,2,1,3,68,7,GSR University
S0425,Female,23,Electrical Engineering,Signals & Systems,2,1,3,51,6,GSR University
S0426,Male,20,Electrical Engineering,Power Systems,1,1,1,42,5,GSR University
S0426,Male,20,Electrical Engineering,Electromagnetism,1,1,1,64,7,GSR University
S0426,Male,20,Electrical Engineering,Circuit Theory,1,1,1,66,7,GSR University
S0427,Male,21,Electrical Engineering,Electromagnetism,2,0,10,54,6,GSR University
S0427,Male,21,Electrical Engineering,Power Systems,2,0,10,58,6,GSR University
S0427,Male,21,Electrical Engineering,Circuit Theory,2,0,10,84,9,GSR University
S0428,Male,23,Electrical Engineering,Signals & Systems,2,0,4,62,7,GSR University
S0428,Male,23,Electrical Engineering,Power Systems,2,0,4,76,8,GSR University
S0428,Male,23,Electrical Engineering,Circuit Theory,2,0,4,77,8,GSR University
S0429,Female,22,Electrical Engineering,Circuit Theory,2,1,22,71,8,GSR University
S0429,Female,22,Electrical Engineering,Electromagnetism,2,1,22,61,7,GSR University
S0429,Female,22,Electrical Engineering,Signals & Systems,2,1,22,91,10,GSR University
S0430,Male,22,Electrical Engineering,Signals & Systems,4,0,12,90,10,GSR University
S0430,Male,22,Electrical Engineering,Power Systems,4,0,12,89,9,GSR University
S0430,Male,22,Electrical Engineering,Circuit Theory,4,0,12,61,7,GSR University
S0431,Male,19,Electrical Engineering,Electromagnetism,1,0,28,54,6,GSR University
S0431,Male,19,Electrical Engineering,Power Systems,1,0,28,54,6,GSR University
S0431,Male,19,Electrical Engineering,Circuit Theory,1,0,28,87,9,GSR University
S0432,Male,23,Electrical Engineering,Circuit Theory,3,0,6,51,6,GSR University
S0432,Male,23,Electrical Engineering,Power Systems,3,0,6,52,6,GSR University
S0432,Male,23,Electrical Engineering,Electromagnetism,3,0,6,79,8,GSR University
S0433,Male,21,Electrical Engineering,Signals & Systems,4,0,26,35,4,GSR University
S0433,Male,21,Electrical Engineering,Power Systems,4,0,26,92,10,GSR University
S0433,Male,21,Electrical Engineering,Circuit Theory,4,0,26,60,7,GSR University
S0434,Female,22,Electrical Engineering,Electromagnetism,4,2,9,75,8,GSR University
S0434,Female,22,Electrical Engineering,Circuit Theory,4,2,9,39,4,GSR University
S0434,Female,22,Electrical Engineering,Power Systems,4,2,9,92,10,GSR University
S0435,Male,18,Electrical Engineering,Electromagnetism,2,1,23,38,4,GSR University
S0435,Male,18,Electrical Engineering,Signals & Systems,2,1,23,39,4,GSR University
S0435,Male,18,Electrical Engineering,Power Systems,2,1,23,45,5,GSR University
S0436,Male,20,Electrical Engineering,Power Systems,3,1,18,41,5,GSR University
S0436,Male,20,Electrical Engineering,Electromagnetism,3,1,18,81,9,GSR University
S0436,Male,20,Electrical Engineering,Circuit Theory,3,1,18,89,9,GSR University
S0437,Female,24,Electrical Engineering,Circuit Theory,4,0,20,54,6,GSR University
S0437,Female,24,Electrical Engineering,Power Systems,4,0,20,49,5,GSR University
S0437,Female,24,Electrical Engineering,Signals & Systems,4,0,20,84,9,GSR University
S0438,Male,21,Electrical Engineering,Circuit Theory,1,0,15,62,7,GSR University
S0438,Male,21,Electrical Engineering,Electromagnetism,1,0,15,80,9,GSR University
S0438,Male,21,Electrical Engineering,Power Systems,1,0,15,91,10,GSR University
S0439,Female,20,Electrical Engineering,Electromagnetism,2,2,2,81,9,GSR University
S0439,Female,20,Electrical Engineering,Signals & Systems,2,2,2,58,6,GSR University
S0439,Female,20,Electrical Engineering,Power Systems,2,2,2,61,7,GSR University
S0440,Male,24,Electrical Engineering,Circuit Theory,4,1,28,37,4,GSR University
S0440,Male,24,Electrical Engineering,Signals & Systems,4,1,28,68,7,GSR University
S0440,Male,24,Electrical Engineering,Electromagnetism,4,1,28,91,10,GSR University
S0441,Male,18,Electrical Engineering,Power Systems,1,2,12,87,9,GSR University
S0441,Male,18,Electrical Engineering,Electromagnetism,1,2,12,75,8,GSR University
S0441,Male,18,Electrical Engineering,Signals & Systems,1,2,12,91,10,GSR University
S0442,Male,22,Electrical Engineering,Signals & Systems,4,1,5,74,8,GSR University
S0442,Male,22,Electrical Engineering,Electromagnetism,4,1,5,41,5,GSR University
S0442,Male,22,Electrical Engineering,Power Systems,4,1,5,73,8,GSR University
S0443,Male,23,Electrical Engineering,Circuit Theory,1,2,18,62,7,GSR University
S0443,Male,23,Electrical Engineering,Power Systems,1,2,18,46,5,GSR University
S0443,Male,23,Electrical Engineering,Signals & Systems,1,2,18,72,8,GSR University
S0444,Male,20,Electrical Engineering,Electromagnetism,4,2,8,92,10,GSR University
S0444,Male,20,Electrical Engineering,Signals & Systems,4,2,8,84,9,GSR University
S0444,Male,20,Electrical Engineering,Power Systems,4,2,8,64,7,GSR University
S0445,Male,23,Electrical Engineering,Signals & Systems,1,2,18,82,9,GSR University
S0445,Male,23,Electrical Engineering,Power Systems,1,2,18,93,10,GSR University
S0445,Male,23,Electrical Engineering,Circuit Theory,1,2,18,81,9,GSR University
S0446,Female,23,Electrical Engineering,Signals & Systems,3,1,20,83,9,GSR University
S0446,Female,23,Electrical Engineering,Power Systems,3,1,20,50,6,GSR University
S0446,Female,23,Electrical Engineering,Circuit Theory,3,1,20,93,10,GSR University
S0447,Male,24,Electrical Engineering,Circuit Theory,2,1,26,43,5,GSR University
S0447,Male,24,Electrical Engineering,Power Systems,2,1,26,51,6,GSR University
S0447,Male,24,Electrical Engineering,Signals & Systems,2,1,26,45,5,GSR University
S0448,Female,19,Electrical Engineering,Electromagnetism,1,0,3,93,10,GSR University
S0448,Female,19,Electrical Engineering,Circuit Theory,1,0,3,55,6,GSR University
S0448,Female,19,Electrical Engineering,Signals & Systems,1,0,3,71,8,GSR University
S0449,Male,23,Electrical Engineering,Electromagnetism,1,2,24,58,6,GSR University
S0449,Male,23,Electrical Engineering,Power Systems,1,2,24,36,4,GSR University
S0449,Male,23,Electrical Engineering,Circuit Theory,1,2,24,74,8,GSR University
S0450,Female,24,Electrical Engineering,Electromagnetism,3,2,5,92,10,GSR University
S0450,Female,24,Electrical Engineering,Power Systems,3,2,5,73,8,GSR University
S0450,Female,24,Electrical Engineering,Signals & Systems,3,2,5,91,10,GSR University
S0451,Female,18,BBA,Business Administration,3,0,28,54,6,GSR University
S0451,Female,18,BBA,Finance,3,0,28,86,9,GSR University
S0451,Female,18,BBA,Accounts,3,0,28,87,9,GSR University
S0452,Male,20,BBA,Accounts,3,0,11,37,4,GSR University
S0452,Male,20,BBA,Business Administration,3,0,11,60,7,GSR University
S0452,Male,20,BBA,Economics,3,0,11,49,5,GSR University
S0453,Female,21,BBA,Economics,4,1,16,48,5,GSR University
S0453,Female,21,BBA,Accounts,4,1,16,92,10,GSR University
S0453,Female,21,BBA,Business Administration,4,1,16,67,7,GSR University
S0454,Female,23,BBA,Business Administration,1,2,3,91,10,GSR University
S0454,Female,23,BBA,Accounts,1,2,3,67,7,GSR University
S0454,Female,23,BBA,Digital Marketing,1,2,3,83,9,GSR University
S0455,Male,20,BBA,Finance,1,0,26,53,6,GSR University
S0455,Male,20,BBA,Economics,1,0,26,46,5,GSR University
S0455,Male,20,BBA,Accounts,1,0,26,50,6,GSR University
S0456,Male,20,BBA,Economics,2,0,19,90,10,GSR University
S0456,Male,20,BBA,Accounts,2,0,19,56,6,GSR University
S0456,Male,20,BBA,Finance,2,0,19,85,9,GSR University
S0457,Male,18,BBA,Business Administration,4,2,13,85,9,GSR University
S0457,Male,18,BBA,Economics,4,2,13,52,6,GSR University
S0457,Male,18,BBA,Digital Marketing,4,2,13,86,9,GSR University
S0458,Male,21,BBA,Business Administration,1,1,20,51,6,GSR University
S0458,Male,21,BBA,Accounts,1,1,20,40,5,GSR University
S0458,Male,21,BBA,Digital Marketing,1,1,20,67,7,GSR University
S0459,Male,22,BBA,Business Administration,4,1,4,82,9,GSR University
S0459,Male,22,BBA,Digital Marketing,4,1,4,75,8,GSR University
S0459,Male,22,BBA,Accounts,4,1,4,53,6,GSR University
S0460,Male,23,BBA,Finance,3,1,29,88,9,GSR University
S0460,Male,23,BBA,Accounts,3,1,29,41,5,GSR University
S0460,Male,23,BBA,Digital Marketing,3,1,29,49,5,GSR University
S0461,Female,24,BBA,Finance,3,2,21,52,6,GSR University
S0461,Female,24,BBA,Accounts,3,2,21,44,5,GSR University
S0461,Female,24,BBA,Economics,3,2,21,75,8,GSR University
S0462,Female,18,BBA,Business Administration,2,1,28,92,10,GSR University
S0462,Female,18,BBA,Finance,2,1,28,39,4,GSR University
S0462,Female,18,BBA,Digital Marketing,2,1,28,62,7,GSR University
S0463,Male,23,BBA,Accounts,1,1,25,83,9,GSR University
S0463,Male,23,BBA,Finance,1,1,25,46,5,GSR University
S0463,Male,23,BBA,Digital Marketing,1,1,25,41,5,GSR University
S0464,Male,20,BBA,Economics,2,1,24,58,6,GSR University
S0464,Male,20,BBA,Digital Marketing,2,1,24,44,5,GSR University
S0464,Male,20,BBA,Accounts,2,1,24,72,8,GSR University
S0465,Female,23,BBA,Business Administration,3,2,6,54,6,GSR University
S0465,Female,23,BBA,Accounts,3,2,6,61,7,GSR University
S0465,Female,23,BBA,Digital Marketing,3,2,6,75,8,GSR University
S0466,Female,23,BBA,Economics,4,2,19,87,9,GSR University
S0466,Female,23,BBA,Business Administration,4,2,19,68,7,GSR University
S0466,Female,23,BBA,Accounts,4,2,19,56,6,GSR University
S0467,Female,20,BBA,Finance,3,2,9,93,10,GSR University
S0467,Female,20,BBA,Business Administration,3,2,9,70,8,GSR University
S0467,Female,20,BBA,Accounts,3,2,9,93,10,GSR University
S0468,Female,21,BBA,Finance,1,0,18,49,5,GSR University
S0468,Female,21,BBA,Business Administration,1,0,18,93,10,GSR University
S0468,Female,21,BBA,Digital Marketing,1,0,18,56,6,GSR University
S0469,Female,20,BBA,Finance,1,2,23,79,8,GSR University
S0469,Female,20,BBA,Economics,1,2,23,62,7,GSR University
S0469,Female,20,BBA,Digital Marketing,1,2,23,35,4,GSR University
S0470,Male,18,BBA,Accounts,4,2,16,44,5,GSR University
S0470,Male,18,BBA,Digital Marketing,4,2,16,70,8,GSR University
S0470,Male,18,BBA,Finance,4,2,16,43,5,GSR University
S0471,Female,22,BBA,Finance,2,1,15,88,9,GSR University
S0471,Female,22,BBA,Digital Marketing,2,1,15,84,9,GSR University
S0471,Female,22,BBA,Business Administration,2,1,15,69,7,GSR University
S0472,Male,21,BBA,Economics,1,2,24,63,7,GSR University
S0472,Male,21,BBA,Accounts,1,2,24,93,10,GSR University
S0472,Male,21,BBA,Digital Marketing,1,2,24,43,5,GSR University
S0473,Female,20,BBA,Business Administration,3,0,10,54,6,GSR University
S0473,Female,20,BBA,Finance,3,0,10,79,8,GSR University
S0473,Female,20,BBA,Accounts,3,0,10,74,8,GSR University
S0474,Male,24,BBA,Accounts,1,2,14,91,10,GSR University
S0474,Male,24,BBA,Economics,1,2,14,80,9,GSR University
S0474,Male,24,BBA,Digital Marketing,1,2,14,39,4,GSR University
S0475,Female,20,BBA,Economics,2,2,28,67,7,GSR University
S0475,Female,20,BBA,Business Administration,2,2,28,45,5,GSR University
S0475,Female,20,BBA,Digital Marketing,2,2,28,50,6,GSR University
S0476,Female,19,BBA,Business Administration,4,2,9,70,8,GSR University
S0476,Female,19,BBA,Economics,4,2,9,93,10,GSR University
S0476,Female,19,BBA,Finance,4,2,9,47,5,GSR University
S0477,Male,23,BBA,Economics,2,1,0,76,8,GSR University
S0477,Male,23,BBA,Business Administration,2,1,0,51,6,GSR University
S0477,Male,23,BBA,Digital Marketing,2,1,0,43,5,GSR University
S0478,Female,22,BBA,Finance,3,0,6,71,8,GSR University
S0478,Female,22,BBA,Accounts,3,0,6,43,5,GSR University
S0478,Female,22,BBA,Digital Marketing,3,0,6,52,6,GSR University
S0479,Male,20,BBA,Economics,2,0,25,74,8,GSR University
S0479,Male,20,BBA,Business Administration,2,0,25,70,8,GSR University
S0479,Male,20,BBA,Accounts,2,0,25,84,9,GSR University
S0480,Male,21,BBA,Economics,1,2,27,45,5,GSR University
S0480,Male,21,BBA,Business Administration,1,2,27,92,10,GSR University
S0480,Male,21,BBA,Finance,1,2,27,91,10,GSR University
S0481,Female,22,BBA,Business Administration,2,2,28,89,9,GSR University
S0481,Female,22,BBA,Economics,2,2,28,37,4,GSR University
S0481,Female,22,BBA,Digital Marketing,2,2,28,48,5,GSR University
S0482,Female,23,BBA,Accounts,1,0,5,83,9,GSR University
S0482,Female,23,BBA,Finance,1,0,5,44,5,GSR University
S0482,Female,23,BBA,Economics,1,0,5,62,7,GSR University
S0483,Female,22,BBA,Economics,3,2,12,39,4,GSR University
S0483,Female,22,BBA,Accounts,3,2,12,35,4,GSR University
S0483,Female,22,BBA,Digital Marketing,3,2,12,38,4,GSR University
